Iteration,Chemo_Cost,Chemo_Eff,Radio_Cost,Radio_Eff,Surg_Cost,Surg_Eff,pFailChemo,pFailRadio,pFailSurg,pDieSurg,muDieCancer,cChemo,cRadio,cSurg
4388,32012.38358,12.17888506,30573.3801,11.04601104,32039.40946,11.5606843,0.438650287,0.596724523,0.047644266,0.104497614,0.132476355,20432.22135,16358.59206,32039.40946
4389,31682.83666,11.94268576,23027.60865,11.43442962,27086.78282,11.27807562,0.449234434,0.519094737,0.018175977,0.134972877,0.142775165,20072.0412,13617.52222,27086.78282
4390,31749.90125,11.14767392,10328.41826,10.88339127,23524.81808,10.77812387,0.41294122,0.45011673,0.080926608,0.081397972,0.200599315,21607.49024,6808.635761,23524.81808
4391,33403.12606,8.430865227,13400.06185,7.02050671,37522.89928,8.912298157,0.500812479,0.659746113,0.055599158,0.127695464,0.360044389,22379.46837,7814.663501,37522.89928
4392,26556.59841,9.01350789,21633.43105,8.754076833,17298.48786,9.971250575,0.484039809,0.512751737,0.036492309,0.074793126,0.321841541,17757.14914,14199.10646,17298.48786
4393,35102.57864,11.16925282,19707.47423,10.59362949,22135.46151,11.55566674,0.492826037,0.558152918,0.029569861,0.078857709,0.173284907,21453.67771,11351.42841,22135.46151
4394,28031.74756,10.11170265,12841.44559,9.754584898,17328.91677,9.846088976,0.465213149,0.507863225,0.094645211,0.107179398,0.250085415,18450.2743,8169.038582,17328.91677
4395,21348.10994,10.55255545,20392.58955,10.00890032,29843.52098,10.83156787,0.419561056,0.497687248,0.05656931,0.059814525,0.237655756,14667.70739,13025.42895,29843.52098
4396,26715.09383,9.021103013,15503.47714,8.509114164,32071.86644,9.250392968,0.467600176,0.53226234,0.075316298,0.106266054,0.329694307,18220.73857,10028.86756,32071.86644
4397,34719.54445,11.15321635,14213.49498,9.992954733,15516.12537,10.6418324,0.43218283,0.587104132,0.082665652,0.097833609,0.194144578,23053.80276,8029.494876,15516.12537
4398,35933.20346,9.420205652,12371.08881,9.146395092,9731.485954,10.3525635,0.531792965,0.554873614,0.048525582,0.080434147,0.26735684,22197.95797,7569.886035,9731.485954
4399,23075.08336,9.877768193,20355.39239,8.698245336,10317.18446,9.29704345,0.409736299,0.571615268,0.024898013,0.171696256,0.289926603,16371.62948,12404.64333,10317.18446
4400,27692.90937,13.54936304,20031.84876,12.74280417,26537.3267,12.61631661,0.383815099,0.554730123,0.055309346,0.081916078,0.070950744,18347.40665,10807.5267,26537.3267
4401,26627.75328,11.23615618,15721.2129,10.87856978,12373.53447,11.10147007,0.390241389,0.447466827,0.049265925,0.075681696,0.201908797,18588.72501,10399.34134,12373.53447
4402,32008.9001,11.01539348,14386.31617,10.53806557,16795.23059,10.62757628,0.448520892,0.511245554,0.03403045,0.129349014,0.197373943,20895.72288,8862.441657,16795.23059
4403,31604.99717,9.608701011,10452.72322,9.208045801,10122.44217,10.46509521,0.477122565,0.524361788,0.042529142,0.063049713,0.280326855,20853.90543,6643.458087,10122.44217
4404,29830.96916,13.15798174,21657.88323,12.54898971,19224.46172,11.19080235,0.34779507,0.484825965,0.080127425,0.148323788,0.096747687,20912.53668,12980.45998,19224.46172
4405,32047.0717,11.01288543,25959.43852,9.892235214,20794.87883,10.82127063,0.478106997,0.610732261,0.048577354,0.112517461,0.187469021,20103.36588,14209.64608,20794.87883
4406,28867.61494,10.31075652,19018.14429,9.383538053,30812.7369,10.07932351,0.38819471,0.526741451,0.054196097,0.101503416,0.266298394,20727.9479,11969.29844,30812.7369
4407,29548.87915,12.05866556,25689.56363,11.60864469,34312.49043,11.47846683,0.472872791,0.528539529,0.060087532,0.105231307,0.130310856,18041.48094,14906.37222,34312.49043
4408,29307.00424,10.54807929,16723.63221,10.47784591,27316.58533,10.14622146,0.425346761,0.42852024,0.066487636,0.113859944,0.235851968,19996.38757,11456.18028,27316.58533
4409,25339.02153,8.271570962,9810.92828,7.641190165,25789.02518,8.297178897,0.407724282,0.501711092,0.064932935,0.125911703,0.427191312,18940.17502,6817.207729,25789.02518
4410,31282.26524,12.05636904,9365.372716,11.96942993,16745.08009,11.92691933,0.468555962,0.465836982,0.01562613,0.096926628,0.131556077,19219.70934,5856.627131,16745.08009
4411,27612.14634,10.7342629,14059.71978,10.63214541,18847.87367,10.62726627,0.49427039,0.495099209,0.061973085,0.109549258,0.198454326,17100.3847,8820.698138,18847.87367
4412,31374.96323,11.8461358,11135.90154,11.92198275,29396.4754,12.15179419,0.42982531,0.399726357,0.025178443,0.053439999,0.153358883,20466.74661,7585.570161,29396.4754
4413,32745.81805,12.15561343,19592.25036,10.95730985,24538.50711,11.21847093,0.33689532,0.547629149,0.059341331,0.100547716,0.157546958,23807.53294,11308.92198,24538.50711
4414,33937.15218,10.66941115,24406.19637,10.28313264,26703.32465,10.69984331,0.49378796,0.534496756,0.085451042,0.082908457,0.202590904,21080.29043,14699.66468,26703.32465
4415,29337.18186,9.909083302,15285.18317,10.17022499,16038.37768,10.20568672,0.51087967,0.459473947,0.044424442,0.117083202,0.24406032,18301.58913,10185.68123,16038.37768
4416,34771.54421,12.90818958,16622.31234,12.90478898,17528.90239,11.3661169,0.390350581,0.375415579,0.027043583,0.157419271,0.103229168,23211.01219,11385.2063,17528.90239
4417,28077.1544,12.23164394,8443.916281,11.98380253,40063.66208,11.25941204,0.407506812,0.44485282,0.047707844,0.123731428,0.136938458,18657.72919,5425.390211,40063.66208
4418,28988.89657,10.57752573,10716.49692,10.81152101,26183.87257,9.89699108,0.461887146,0.409676587,0.049985178,0.16006506,0.220384407,18862.33238,7433.610463,26183.87257
4419,30099.6251,12.49333847,23876.01385,11.04845371,13695.71828,11.9150366,0.398542025,0.616052467,0.055547937,0.08004159,0.124259055,20094.91601,12398.1729,13695.71828
4420,36489.22945,10.26528848,11095.29669,9.916914552,11165.39078,10.75767977,0.448068017,0.492285556,0.029350652,0.078177145,0.246497412,24420.64906,7158.839866,11165.39078
4421,26026.09982,10.43515368,14473.90812,10.12224588,19337.92928,9.734269731,0.354727129,0.408613803,0.107265891,0.090157691,0.269346126,19331.79411,10251.33019,19337.92928
4422,31206.77965,11.8424793,7926.25741,11.33617121,13987.4701,10.44667296,0.385764242,0.471917817,0.045822672,0.164228567,0.165071404,21549.39342,5011.582152,13987.4701
4423,35110.41232,10.02499643,12599.33371,9.360535545,24519.66559,10.6926816,0.527506702,0.595187836,0.04962693,0.084908109,0.229036073,21298.97082,7217.505886,24519.66559
4424,29907.9333,8.868130377,16595.32471,8.379268339,36683.39345,8.990319346,0.410478871,0.482586701,0.066411604,0.101960244,0.371358431,21874.03937,11449.69735,36683.39345
4425,29327.34216,10.99775539,6073.402464,10.91156857,30557.58117,11.32515173,0.447553413,0.450154305,0.051376442,0.058483477,0.198796758,19180.32916,4000.05276,30557.58117
4426,29210.63356,12.31460973,19336.28315,11.79880246,17358.5468,10.89177693,0.382631133,0.475537684,0.072456617,0.136638045,0.137824843,20000.98019,11997.33345,17358.5468
4427,32091.76823,11.20903463,15443.00616,11.02679977,18188.15421,11.17837774,0.439201499,0.458539684,0.05650212,0.076762354,0.188456528,21079.06934,10028.99733,18188.15421
4428,28447.73278,11.59657877,5964.695457,11.11414923,13271.09332,10.86742492,0.376610714,0.459520835,0.046460007,0.114407041,0.182737116,19995.91707,3858.424184,13271.09332
4429,41670.1853,10.39560326,13030.36474,10.42408625,23420.12994,10.51849104,0.53925316,0.518900994,0.023860301,0.141791724,0.201025874,24486.91083,7976.457189,23420.12994
4430,32812.72224,11.4026095,11981.1615,10.28617454,14184.16448,10.86667198,0.417398813,0.574553385,0.032915437,0.122952789,0.183245805,22040.45157,6816.487872,14184.16448
4431,37727.10044,10.52900785,9980.919371,10.6992568,45376.41663,11.32300305,0.492789885,0.452111864,0.028352571,0.063198077,0.211665219,23584.96399,6600.436173,45376.41663
4432,31777.4544,8.778915268,30110.58653,7.673570529,18394.6392,10.02881006,0.518798915,0.639106375,0.066508285,0.046035025,0.321535185,20514.67169,17485.72676,18394.6392
4433,41024.35342,10.18202307,15621.23197,11.04309902,40227.406,11.11588928,0.608183848,0.471544206,0.065891111,0.080845652,0.182609761,21798.52081,9972.192161,40227.406
4434,31285.637,9.489515031,10881.11542,9.487670734,19463.13099,9.193957369,0.452855884,0.445628004,0.041603426,0.161105792,0.300389121,21364.50021,7534.842119,19463.13099
4435,29472.94597,10.07998888,8977.757663,9.549966529,26546.46608,9.908412266,0.43152976,0.504660444,0.063630923,0.11005339,0.266109651,20252.99954,5777.294994,26546.46608
4436,30548.37067,12.21308412,9836.554588,11.92786252,28397.72042,12.04143303,0.385647,0.434657354,0.045957865,0.058080284,0.143040909,20892.17391,6413.612205,28397.72042
4437,37146.54954,10.61445036,7586.37458,9.982868924,35798.40098,10.28258955,0.456047807,0.537301383,0.091434597,0.098173648,0.220166773,24325.99677,4602.265906,35798.40098
4438,25632.36094,7.60193153,8087.849469,6.13403793,20172.66025,8.375946141,0.392070316,0.603994613,0.026327896,0.080651787,0.504389258,19864.18014,5356.375012,20172.66025
4439,31982.7559,11.7502004,16750.56941,11.90295098,28535.043,12.47438184,0.486469304,0.43961798,0.019146761,0.042361164,0.14299822,19341.37166,10860.19743,28535.043
4440,34802.63744,12.19098987,24931.85893,11.78412721,21718.55213,11.64988284,0.497289193,0.541284795,0.08143236,0.091600922,0.117197463,20413.36883,14124.84761,21718.55213
4441,27475.68907,12.22156687,13605.85762,11.63906521,19341.7518,12.0420559,0.437017298,0.523341097,0.064872093,0.057941714,0.130544363,17553.77113,7945.23044,19341.7518
4442,31329.66359,12.23594993,13310.78699,11.5823987,28174.93044,12.024983,0.456972836,0.547546659,0.04413232,0.078028455,0.124960276,19458.95252,7522.388347,28174.93044
4443,33774.3923,8.852460842,16150.01967,9.041708277,34752.35369,9.186804871,0.504145859,0.468407226,0.058109271,0.130351441,0.323830296,22155.86502,11058.35288,34752.35369
4444,27141.43648,11.33845449,7993.893132,11.00708985,18617.56743,11.29230447,0.475645396,0.511927731,0.015281301,0.112771673,0.169187254,16898.51976,4842.161801,18617.56743
4445,27389.54228,12.53267258,23549.98616,12.02204093,25772.699,11.78478207,0.431432808,0.511183379,0.027713456,0.115272972,0.11512906,17474.44845,13821.5985,25772.699
4446,31790.76028,11.91721242,11920.20738,11.89044963,29082.85574,11.92152814,0.463109049,0.450464675,0.040122223,0.073719195,0.140478194,19770.34057,7623.728044,29082.85574
4447,29234.36225,7.536542895,14613.03788,7.074769256,23111.69131,8.639388188,0.498161716,0.556128329,0.066887106,0.073918435,0.443290153,20384.36413,9775.356014,23111.69131
4448,33160.37061,10.66780689,12494.64343,10.73296496,41487.77675,10.86272664,0.491186947,0.466826468,0.0347497,0.10399783,0.203672438,20673.78697,8103.393311,41487.77675
4449,27739.97438,11.12611293,12948.74381,10.35034922,35948.61867,10.96076578,0.322236017,0.464147416,0.026009843,0.078515373,0.229761784,20992.48674,8529.722495,35948.61867
4450,33154.86055,11.03492517,25747.06748,10.57524904,9633.751129,10.44507505,0.47700021,0.530864226,0.092035836,0.115072017,0.186532348,20814.58899,15422.73082,9633.751129
4451,34078.58046,12.36277871,21075.09402,11.89345041,20784.36267,11.73467717,0.413796115,0.490193049,0.06427583,0.084700293,0.128176188,22376.21834,12783.47318,20784.36267
4452,22724.57078,12.32667349,14259.92764,11.01329473,34226.34437,11.38726971,0.381790961,0.589064202,0.060026134,0.105751217,0.137312384,15571.63947,7728.356457,34226.34437
4453,29840.89604,12.15845096,14569.29712,11.94007232,17778.34067,12.10541966,0.415114616,0.445160941,0.044763618,0.057536546,0.139282686,19671.956,9368.954812,17778.34067
4454,26731.60855,8.950069482,10606.36256,8.121082672,9547.494659,9.424577688,0.458603882,0.565026443,0.065487914,0.087810422,0.340035966,18475.30651,6687.995944,9547.494659
4455,32581.89066,10.00180272,11147.83969,10.23793254,12760.25112,10.83960974,0.483420813,0.434963743,0.02154149,0.073766652,0.249902864,21022.83366,7633.714209,12760.25112
4456,25233.115,13.09123132,14393.84421,12.09224586,25452.31165,12.14527258,0.336841757,0.542568232,0.033933026,0.096749881,0.102181255,17961.18609,8060.414739,25452.31165
4457,33716.98022,11.09263383,16504.7848,10.9451973,25991.3271,10.88602064,0.447218314,0.459853,0.101015495,0.064764368,0.193026001,21994.49833,10727.63838,25991.3271
4458,31462.29003,12.9991321,9382.230568,12.43120604,23289.53439,12.41652267,0.397077041,0.504586107,0.035672255,0.080389341,0.097217182,20765.26579,5489.661986,23289.53439
4459,36327.05294,11.85958392,10308.62683,11.90590726,22075.7382,11.98151305,0.486580881,0.458776877,0.046183707,0.068339716,0.137128287,21885.5207,6518.924602,22075.7382
4460,30302.23111,10.68966694,17034.09547,10.22684716,14432.76668,10.14447427,0.428199374,0.492931851,0.027767334,0.149704457,0.225318364,20512.68691,10864.8341,14432.76668
4461,28542.4274,10.47121746,21158.11576,10.05333462,17496.85793,10.42800227,0.44559492,0.500150885,0.070831411,0.088212701,0.233507116,19033.66632,13450.68756,17496.85793
4462,30700.30057,13.02854335,15048.89371,12.8299944,34311.78923,12.50983121,0.460951463,0.481162103,0.05496587,0.075702831,0.08436464,18511.16226,8993.671302,34311.78923
4463,32399.19854,11.1232913,32345.14073,10.4234504,43138.84314,11.06659457,0.43422227,0.531543426,0.058438692,0.078181692,0.195356417,21476.15937,19461.80793,43138.84314
4464,34702.63905,12.09357488,10214.53291,11.68886336,18700.57333,11.95899344,0.493892673,0.538015658,0.026886039,0.095464291,0.122990811,20523.98713,5832.164157,18700.57333
4465,33643.64826,11.20954584,23970.30867,10.02325749,22856.91719,11.12601049,0.380201412,0.559115563,0.050993198,0.067926805,0.206686404,23788.81741,14085.09434,22856.91719
4466,29360.79361,10.34981428,13329.49141,9.329252894,24061.92188,10.2292764,0.47012441,0.593496236,0.099283697,0.085892949,0.232082007,19045.01865,7664.906621,24061.92188
4467,29135.4604,10.41847156,17828.41204,10.01944187,16031.39002,9.906579352,0.410506122,0.468997438,0.031389879,0.146579644,0.250268118,20319.8188,11800.8543,16031.39002
4468,28593.81451,9.220899659,14107.58054,8.365721611,47026.86672,9.682869061,0.44117834,0.55478683,0.069466366,0.071782738,0.326829161,19980.10077,8919.783491,47026.86672
4469,26584.59884,11.36718148,16158.09078,11.04851937,29875.98145,11.1854637,0.462460821,0.499424563,0.048486138,0.097307526,0.171674134,16841.05084,9941.023032,29875.98145
4470,30901.52831,11.34132607,31847.12546,10.75509385,18301.07123,11.11000069,0.443127409,0.523245397,0.045815081,0.098315084,0.17919688,20109.70327,19157.35233,18301.07123
4471,28097.03575,10.27102042,21995.88591,9.22903413,37948.30568,10.85559109,0.430687833,0.569607443,0.039198904,0.056531317,0.252921611,19210.66786,13143.93944,37948.30568
4472,25379.36915,7.383511985,17047.13543,7.509324145,23790.9744,8.118623155,0.470537739,0.447394374,0.015923025,0.139411321,0.477362906,18353.67574,12602.20891,23790.9744
4473,27312.76912,9.721308261,9830.601606,9.64872901,46994.2236,9.321717007,0.423243893,0.428749713,0.042139831,0.152693057,0.296044794,19170.84655,6903.784262,46994.2236
4474,35521.11063,11.26087345,12849.21281,11.2661604,23355.93188,11.35227192,0.529920221,0.509174455,0.044541229,0.101371001,0.155586652,20485.25857,7745.948128,23355.93188
4475,35274.78765,12.73458652,16027.64932,12.09635019,15689.37766,12.40069633,0.428517078,0.532103625,0.034242507,0.07469212,0.105166133,22466.16112,9110.734494,15689.37766
4476,29646.00161,8.359785235,16330.63724,7.633500519,10814.26546,9.126203579,0.429131059,0.531460103,0.08122881,0.043675628,0.407026481,21613.33232,10970.04334,10814.26546
4477,25542.39599,7.936628971,13403.01337,7.649840685,30865.92549,8.669137719,0.475820782,0.512132713,0.035918587,0.116303714,0.419118128,17972.70686,9201.334753,30865.92549
4478,30630.47243,12.47621054,13045.67177,11.76174824,30188.441,11.8306445,0.426665869,0.538678668,0.031952039,0.105667178,0.119164297,19702.35481,7424.035678,30188.441
4479,34144.78509,9.712363733,12412.89609,9.40087708,24907.15417,10.24856388,0.458704014,0.496603784,0.042460334,0.08175152,0.281141524,22973.61095,8112.781966,24907.15417
4480,29597.14166,11.05271786,9074.791491,11.28148169,27939.90473,11.11586715,0.509458117,0.455049239,0.034126904,0.110115419,0.174214113,17732.21099,5873.970587,27939.90473
4481,34796.49128,11.55801133,19280.88473,11.49084163,25726.99909,11.40235783,0.49071522,0.48363691,0.027652774,0.111323766,0.152163575,21049.14196,11946.09905,25726.99909
4482,26287.87506,9.574599838,16989.41104,9.405920401,35439.38189,10.28222334,0.427155307,0.448009891,0.045609818,0.053913157,0.305558177,18453.88526,11763.85432,35439.38189
4483,30925.25651,9.868009026,24487.42527,8.617954225,11766.2476,9.81190423,0.368379799,0.55347143,0.036744351,0.101947151,0.307630626,22974.89021,15343.90988,11766.2476
4484,26016.01502,11.16142326,10977.02908,10.67180847,13659.80934,10.3237809,0.353618267,0.440747947,0.05182605,0.124737055,0.217926133,18997.70722,7367.233117,13659.80934
4485,24450.87331,9.791105309,14908.85024,9.886975825,21994.54129,10.6190933,0.468849601,0.444417447,0.041734533,0.058609913,0.270949328,16198.47853,10207.13387,21994.54129
4486,30725.69321,10.23259265,11183.3461,9.896573046,63603.68028,10.69130449,0.454506773,0.495882031,0.034239227,0.080610307,0.246172717,20418.51671,7187.873913,63603.68028
4487,32533.31637,11.91695825,15381.57547,10.96884309,22466.14033,11.06817101,0.432600512,0.567672171,0.023420058,0.143019474,0.148581918,21099.39326,8620.344046,22466.14033
4488,32503.20965,11.57064292,13996.15684,10.38483636,26400.86217,11.58527206,0.479562904,0.621185227,0.059681044,0.073517739,0.154847264,19970.70657,7391.138538,26400.86217
4489,39167.31666,12.67941782,16277.88685,12.53883376,25886.34914,12.47943474,0.491847389,0.494574331,0.057141621,0.065916186,0.094752236,22799.08656,9628.181846,25886.34914
4490,40465.75158,11.70564612,11860.11661,11.7907624,23446.41008,11.7524981,0.544822674,0.508075898,0.053778174,0.090248064,0.127825886,22433.72115,7041.354758,23446.41008
4491,28564.68882,10.95534509,26181.54797,10.35250738,31467.48998,10.99287857,0.399375947,0.492095696,0.052307757,0.068073253,0.217482079,19876.83337,16646.03714,31467.48998
